id,Artist Name,Track Name,Popularity,duration,Class
5183,Ori,track_1,42.0,246.555,9
5184,LiKiml,track_1,60.0,275.947,6
5185,GrFl&ThFuFi,track_1,36.0,426.333,6
5186,MaRiLoFuNaBoJoMePhShChWo,track_1,61.0,371.74699998,8
5187,AnRo,track_1,25.0,106.789,10
5188,Slt,track_1,77.0,252.613,9
5189,DuAhndu,track_22,21.0,210.773,10
5190,SiCh,track_1,75.0,214.088,10
5191,YBNah,track_1,78.0,135.431,6
5192,Jax,track_1,64.0,163.816,10
5193,NiMijck,track_1,70.0,279.307,6
5194,AyJon,track_1,55.0,205.831,9
5195,NeKi,track_1,62.0,184.351,6
5196,HeEr,track_1,47.0,258.462,6
5197,OcofSl,track_1,34.0,339.12,9
5198,AlMaJoFo,track_1,47.0,141.252,8
5199,BRC,track_1,73.0,202.56,10
5200,Ei65,track_1,76.0,283.748,10
5201,Frb,track_1,40.0,230.127,10
5202,EnRiDaAnOl,track_1,35.0,144.837,8
5203,KlMu,track_1,52.0,169.615,6
5204,JaBunc,track_1,26.0,286.96000002,8
5205,O.R,track_1,29.0,278.227,9
5206,OMC,track_1,69.0,225.7,10
5207,MoMatn,track_1,50.0,267.933,9
5208,Dae,track_2,47.0,369.76,9
5209,Myk,track_1,49.0,218.112,9
5210,MaCis,track_1,36.0,225.04000002,8
5211,Ev6,track_1,68.0,219.467,10
5212,YoM.Au,track_1,16.0,183.515,6
5213,ATrCaQutl,track_1,60.0,207.467,6
5214,LiSiztt,track_1,57.0,126.463,6
5215,LiPop,track_1,46.0,148.0,6
5216,MiMeari,track_12,24.0,244.427,10
5217,SKL,track_1,49.0,173.067,9
5218,ps,track_1,24.0,176.341,10
5219,OmAdmer,track_38,36.0,183.48,10
5220,EyGonal,track_33,34.0,251.2,10
5221,Ced,track_1,51.0,210.928,9
5222,Amp,track_1,32.0,350.513,9
5223,Fle,track_1,55.0,222.929,10
5224,ToGuTr,track_1,,379.533,8
5225,Bai,track_1,46.0,196.78399997999998,8
5226,CoLey,track_1,77.0,116.76,6
5227,BoaNe,track_1,25.0,172.312,9
5228,Nue,track_1,40.0,522.25,9
5229,Raw,track_1,59.0,506.16,9
5230,Grf,track_3,68.0,156.963,10
5231,W.S,track_1,61.0,223.533,9
5232,Wee,track_43,,211.42699998,10
5233,SoItBe,track_1,44.0,272.1,9
5234,RoDa,track_1,42.0,152.571,10
5235,BrBj,track_1,46.0,415.467,9
5236,WITrBa,track_1,86.0,168.03,10
5237,Vac,track_1,78.0,189.16,10
5238,AUO,track_1,89.0,248.827,10
5239,Fld,track_1,32.0,182.165,6
5240,Ran,track_5,70.0,231.603,9
5241,JaArrme,track_1,77.0,208.906,10
5242,Lih,track_1,50.0,168.093,6
5243,EyGonal,track_34,29.0,276.867,10
5244,AvEf,track_1,38.0,267.0,9
5245,KoMa,track_1,48.0,213.5,10
5246,AJTry,track_2,72.0,160.0,6
5247,LiNaXsl,track_3,58.0,137.87599980000002,10
5248,Th197,track_1,70.0,252.926,10
5249,ClDeClJoPaWaEnChOr,track_1,34.0,309.30400002,8
5250,HeKurma,track_1,8.0,199.587,4
5251,DrCh,track_1,24.0,290.896,9
5252,LaGaady,track_1,72.0,157.707,10
5253,UdNaAlYag,track_1,53.0,347.013,4
5254,WATHMOO,track_1,58.0,196.533,10
5255,LiJo&ThEaSiBo,track_1,66.0,260.6,6
5256,24o,track_1,79.0,213.08,10
5257,DuAhndu,track_23,15.0,191.187,10
5258,MaMant,track_1,57.0,184.301,10
5259,ii,track_1,35.0,138.667,10
5260,ThUpPla,track_1,59.0,150.59800002,8
5261,Ken,track_1,55.0,157.0,6
5262,ODC,track_1,40.0,221.988,9
5263,ThB-,track_1,38.0,409.44,10
5264,LuvaBeItPeAnPrLoSyOr,track_1,27.0,563.973,8
5265,VaCas,track_1,46.0,233.52199998,8
5266,TiVi,track_1,30.0,98.758,9
5267,JaMor,track_1,33.0,240.16600002,10
5268,ThWen,track_1,86.0,242.253,10
5269,MrBi,track_1,73.0,210.48,9
5270,OlRooivia,track_2,82.0,178.1479998,10
5271,JaSmi,track_1,40.0,211.452,10
5272,ATrCaQutll,track_1,60.0,250.133,6
5273,Wee,track_44,,261.90700002,10
5274,pg,track_1,46.0,510.24,9
5275,CeF,track_1,54.0,92.682,6
5276,ThDam,track_1,14.0,221.24,9
5277,Bou,track_1,39.0,178.947,9
5278,ToBeRe,track_1,78.0,146.88,10
5279,BrSpsitney,track_41,,235.293,10
5280,DoBoy,track_1,51.0,183.144,6
5281,Po500,track_1,46.0,222.813,9
5282,Wau,track_1,60.0,431.867,9
5283,BrMaAn.PSiSoi,track_1,92.0,242.09599998,10
5284,Trm,track_4,50.0,321.162,9
5285,SaFih,track_1,64.0,211.813,10
5286,Ska,track_1,44.0,210.033,10
5287,Stv,track_1,42.0,229.766,10
5288,WaupFra,track_1,25.0,226.957,9
5289,UP,track_1,58.0,142.667,10
5290,SAJHNI,track_1,22.0,208.45,10
5291,Orh,track_1,46.0,207.882,9
5292,SathGr,track_1,53.0,216.778,6
5293,YuDanval,track_10,28.0,220.283,10
5294,AcBrs,track_1,46.0,172.04,6
5295,DrinSul,track_1,33.0,241.25,9
5296,Dii,track_1,45.0,366.333,9
5297,NaLev,track_1,21.0,288.0,10
5298,PoGlo,track_3,96.0,165.926,6
5299,Mak,track_3,36.0,225.8,9
5300,Jaz,track_2,16.0,295.547,10
5301,HeKurman,track_1,33.0,259.12000001999996,4
5302,OmAdmer,track_39,53.0,181.765,10
5303,SaHadrit,track_18,32.0,205.507,10
5304,LyBaTr,track_1,61.0,157.5,8
5305,Asy,track_1,37.0,318.213,9
5306,Wul,track_1,45.0,197.327,10
5307,We13d,track_1,36.0,314.358,9
5308,ENM,track_1,46.0,171.758,9
5309,Des,track_4,53.0,223.893,9
5310,AbBa,track_1,40.0,158.164,10
5311,ItLeiay,track_29,22.0,186.985,10
5312,Ole,track_1,53.0,200.838,6
5313,SaKa,track_1,64.0,208.091,10
5314,MiCyr,track_1,83.0,169.333,10
5315,Nev,track_1,,178.25,9
5316,DiDgga,track_1,66.0,190.286,6
5317,Rud,track_1,77.0,210.773,10
5318,KaWetnye,track_2,78.0,292.093,6
5319,GaCaJeDu,track_1,,190.81300002,8
5320,KaDo,track_1,56.0,156.842,6
5321,JuBirst,track_1,79.0,156.468,10
5322,Dej,track_1,28.0,195.041,10
5323,BrSpsitney,track_42,55.0,201.90700002,10
5324,TrCaru,track_1,57.0,202.987,6
5325,ThKiLAId,track_1,78.0,126.521,10
5326,EyGonal,track_35,34.0,208.0,10
5327,Jun,track_1,31.0,221.574,9
5328,BaBosckstreet,track_51,52.0,231.18700002,10
5329,NyLan,track_1,37.0,420.792,9
5330,ss,track_1,53.0,116.728,6
5331,DJSc,track_1,32.0,192.533,6
5332,BrAda,track_1,36.0,235.51999998000002,10
5333,Saa,track_3,63.0,198.96,6
5334,CoSaGr,track_1,50.0,158.45200002,8
5335,OmAdmer,track_40,35.0,186.312,10
5336,LaMarta,track_11,,200.56000002,4
5337,Mev,track_1,51.0,136.992,6
5338,RoZoeb,track_2,54.0,247.04,9
5339,BlHa,track_1,37.0,243.689,9
5340,Hy,track_1,41.0,312.933,9
5341,Kai,track_2,67.0,164.702,6
5342,Trc,track_2,27.0,340.573,9
5343,RoZoeb,track_3,64.0,220.267,9
5344,BrMeThHoz,track_1,63.0,230.093,9
5345,IrMano,track_1,51.0,301.746,9
5346,NiPaJaVo,track_1,38.0,205.827,8
5347,FaNe,track_1,38.0,225.551,6
5348,MaManrina,track_2,21.0,208.457,10
5349,AsBhMaDe,track_1,11.0,613.8220002,4
5350,BlLaSoc,track_1,54.0,347.867,9
5351,QuRio,track_1,71.0,290.96,9
5352,SaFa,track_1,50.0,212.625,10
5353,DoCr,track_1,33.0,162.075,6
5354,PMo,track_1,33.0,229.091,6
5355,SkRio,track_1,46.0,227.478,9
5356,BaBosckstreet,track_52,53.0,186.10699998,10
5357,CiDuc,track_1,57.0,199.851,10
5358,OrAmBr,track_1,43.0,169.677,10
5359,OrBeAr,track_1,39.0,230.115,10
5360,SaHadrit,track_19,20.0,167.293,10
5361,AT,track_1,91.0,150.053,10
5362,KePel,track_1,39.0,185.704,10
5363,BlEyPesed,track_1,55.0,221.695,10
5364,Dek,track_1,10.0,136.704,6
5365,CeFrs,track_1,46.0,209.0,9
5366,DoMoPiMaHARoZiLoSyOr,track_1,46.0,206.4,8
5367,ReDea,track_1,16.0,219.037,9
5368,LiSizttl,track_1,75.0,154.749,10
5369,(s,track_1,41.0,182.308,10
5370,AnShKaIsKa,track_1,,167.99899998,8
5371,OuLaNi,track_1,60.0,175.0,9
5372,Nos,track_1,73.0,192.213,10
5373,HaBeArinnan,track_15,52.0,218.125,10
5374,blc,track_1,73.0,201.01,10
5375,NUM,track_1,8.0,201.356,6
5376,Prj,track_1,52.0,186.0,6
5377,SuCur,track_1,61.0,147.036,10
5378,AvBe,track_1,65.0,181.852,10
5379,Dag,track_3,50.0,259.627,9
5380,AlCop,track_1,41.0,209.071,9
5381,RiMom,track_1,6.0,210.46300002,10
5382,OzOsez,track_1,67.0,443.24,9
5383,DuAhndu,track_24,17.0,256.44,10
5384,BeCar,track_1,16.0,266.253,10
5385,SpGeeo,track_1,25.0,527.76,6
5386,EsDePa,track_1,23.0,126.84,10
5387,AnAsLed,track_1,50.0,401.12,9
5388,Nas,track_4,60.0,260.8,6
5389,Vut,track_1,29.0,197.933,9
5390,SeOa,track_1,26.0,286.851,9
5391,CaVa,track_1,62.0,166.28,10
5392,IdAmian,track_9,29.0,238.827,10
5393,DmShShKaCiOfBiSyOrMiGra,track_1,,303.37099997999997,8
5394,NaNi,track_1,32.0,290.417,9
5395,BaKee,track_1,68.0,170.766,6
5396,AaGol,track_1,39.0,302.64,8
5397,AnW.,track_1,44.0,257.24,9
5398,CeSu,track_1,41.0,203.013,10
5399,WaMa,track_1,41.0,256.13299997999997,8
5400,ViRaSaSa,track_1,19.0,379.00000002,4
5401,BlHam,track_1,30.0,172.013,9
5402,MaDeAs,track_1,11.0,343.00000002,4
5403,IdAmian,track_10,29.0,217.72,10
5404,MeThStne,track_1,76.0,155.09,6
5405,ThLun,track_1,79.0,160.097,10
5406,JoBoChdeSaZhQiToChOrKeMa,track_1,51.0,397.63999998,8
5407,DMX,track_3,60.0,282.907,6
5408,IdAmian,track_11,43.0,198.773,10
5409,JuBirsti,track_1,84.0,149.297,10
5410,BaBosckstreet,track_53,19.0,206.05200000000002,10
5411,ReMai,track_1,71.0,85.742,10
5412,OlYo,track_1,49.0,247.99999998,8
5413,Gog,track_1,38.0,266.627,9
5414,RI,track_1,42.0,150.968,10
5415,FiGes,track_1,20.0,279.431,6
5416,SiMi,track_1,68.0,262.827,10
5417,JoJa,track_1,38.0,187.214,10
5418,Off,track_1,55.0,214.825,6
5419,DuBu,track_1,44.0,161.111,10
5420,LaPeNeg,track_1,51.0,234.0,8
5421,ArEco,track_1,33.0,272.28,9
5422,NvThSt,track_1,46.0,220.755,10
5423,DSm,track_1,40.0,213.438,6
5424,blk,track_1,57.0,199.373,6
5425,GaVaLu,track_1,42.0,168.0,8
5426,Soo,track_2,13.0,204.2,6
5427,ToGrn,track_1,81.0,226.2679998,10
5428,Dom,track_1,27.0,158.118,6
5429,AvSef,track_1,63.0,283.827,9
5430,Skr,track_1,68.0,195.938,10
5431,Ade,track_2,,232.20000000000002,10
5432,AuTr,track_1,46.0,193.48099998,8
5433,JuRo,track_1,48.0,194.827,10
5434,MoRaihammed,track_11,7.0,275.08000002,4
5435,Yeb,track_1,58.0,255.794,10
5436,Wee,track_45,,250.73299998,10
5437,Mam,track_3,42.0,381.853,9
5438,ShBe,track_1,7.0,270.747,4
5439,BaBosckstreet,track_54,30.0,221.09299998,10
5440,LeKae,track_1,52.0,143.556,10
5441,Hem,track_1,42.0,282.16,9
5442,Gih,track_1,52.0,206.0,10
5443,GoofHa,track_1,55.0,187.826,6
5444,SyOfADonste,track_1,78.0,218.933,9
5445,JaBo,track_1,47.0,195.5,10
5446,KePo,track_1,55.0,112.371,6
5447,SyOfADonstem,track_1,70.0,153.8,9
5448,ThKiLAIde,track_1,71.0,139.041,6
5449,Buc,track_1,68.0,204.96,9
5450,PsWa,track_1,21.0,238.987,9
5451,RaPlkvid,track_10,44.0,365.387,6
5452,Arr,track_1,32.0,401.947,9
5453,BrSpsitney,track_43,34.0,242.46700002,10
5454,Aur,track_1,29.0,258.267,9
5455,BaBosckstreet,track_55,67.0,232.827,10
5456,PaWae,track_1,53.0,172.28,10
5457,Rea,track_2,46.0,187.926,10
5458,AnBo,track_1,51.0,159.73600002,8
5459,Is,track_1,40.0,239.404,9
5460,DoSa,track_1,46.0,173.76299999999998,8
5461,TrMor,track_1,54.0,191.067,9
5462,LaMaShKu,track_1,16.0,319.37299998000003,4
5463,LiDukl,track_1,59.0,200.0,6
5464,BrEd,track_1,46.0,222.593,10
5465,GaStrng,track_1,34.0,290.813,6
5466,Eld,track_19,36.0,216.373,10
5467,BlLaSoi,track_1,24.0,213.107,9
5468,Env,track_1,42.0,335.333,9
5469,Sts,track_1,43.0,203.244,9
5470,JDMc,track_1,44.0,151.493,10
5471,LoFlo,track_1,33.0,168.907,10
5472,NoMo,track_1,50.0,224.343,10
5473,ThFra,track_1,82.0,262.533,10
5474,LeBl,track_1,75.0,177.2,10
5475,Cln,track_1,42.0,224.427,9
5476,AlCoe,track_1,68.0,210.107,9
5477,BlVii,track_1,8.0,137.826,6
5478,Myu,track_1,42.0,234.923,9
5479,Au∞,track_1,31.0,304.44,9
5480,RuD,track_1,38.0,160.84,6
5481,Lac,track_1,34.0,171.789,6
5482,CiGir,track_1,73.0,218.333,10
5483,DaBra,track_1,57.0,185.933,6
5484,Den,track_3,40.0,216.52,9
5485,DuAhndu,track_25,15.0,216.68,10
5486,ThHev,track_1,32.0,230.0,6
5487,Naa,track_2,52.0,152.184,6
5488,PeGrSlRaSyOrKeBr,track_1,24.0,244.37299998,8
5489,AfBo,track_1,8.0,318.232,6
5490,MaDeynna,track_4,35.0,209.21299998,4
5491,MrEai,track_1,51.0,119.291,10
5492,CAL,track_1,27.0,243.147,9
5493,ERA,track_1,36.0,230.0,9
5494,Shp,track_1,43.0,193.142,10
5495,Stz,track_1,74.0,216.707,10
5496,BaBosckstreet,track_56,37.0,222.30700002,10
5497,DeGrPu,track_1,36.0,182.533,10
5498,Pos,track_1,34.0,280.6,9
5499,DaMaanScOnBr,track_1,50.0,256.587,9
5500,Nus,track_1,50.0,221.002,6
5501,Ru.,track_1,47.0,314.147,6
5502,IsLev,track_1,32.0,314.76,10
5503,OsRoCaFlCu,track_1,39.0,134.89300002,8
5504,BiZu,track_1,44.0,208.5,6
5505,BaSon,track_1,42.0,136.704,8
5506,YuDanval,track_11,30.0,164.973,10
5507,Ima,track_1,27.0,123.429,10
5508,AsBhSiGaMu,track_1,8.0,227.82700002,4
5509,SoBoy,track_1,74.0,111.55,10
5510,Imr,track_1,38.0,409.6,9
5511,Wee,track_46,37.0,173.26699997999998,10
5512,LiPoa,track_1,52.0,164.752,6
5513,GAU,track_1,38.0,302.417,9
5514,EyGonal,track_36,30.0,253.227,10
5515,Goa,track_4,48.0,321.787,9
5516,AH,track_1,58.0,178.053,10
5517,StBr,track_1,,132.0,6
5518,Her,track_2,33.0,177.027,9
5519,..Oc,track_1,23.0,313.0,9
5520,MuWas,track_1,50.0,129.387,9
5521,Cur,track_1,35.0,243.017,9
5522,StKil,track_1,75.0,215.28,10
5523,PoGlo,track_4,96.0,165.926,10
5524,HaNahdag,track_23,24.0,211.178,6
5525,JuMor,track_1,56.0,236.953,10
5526,Vot,track_4,55.0,164.093,9
5527,RaPlkvid,track_11,34.0,187.8,6
5528,Wee,track_47,41.0,197.89300002000002,10
5529,HaNahdag,track_24,28.0,265.693,6
5530,2Chi,track_1,55.0,190.378,6
5531,Reo,track_1,41.0,225.25,9
5532,AmP,track_1,44.0,184.687,10
5533,KiKurshore,track_11,16.0,107.76,4
5534,BrLi,track_1,33.0,349.736,9
5535,MoRaLaMan,track_1,41.0,257.38699998,4
5536,Men,track_1,33.0,393.829,9
5537,Evc,track_1,64.0,231.4,10
5538,Ov,track_1,47.0,449.787,9
5539,JaArSiShGh,track_1,61.0,247.28599997999999,4
5540,EvBa,track_1,47.0,237.601,10
5541,Slr,track_1,51.0,291.733,9
5542,Ong,track_1,25.0,290.6,9
5543,Maa,track_5,44.0,192.753,9
5544,StBrMaRoPhCoOrStMe,track_1,38.0,278.83999997999996,10
5545,Deo,track_4,55.0,179.15,6
5546,GuMaecci,track_3,73.0,162.802,6
5547,ThStr,track_1,56.0,284.6,6
5548,Evy,track_1,14.0,217.554,10
5549,JoBro,track_1,75.0,183.0,10
5550,R√ò,track_1,79.0,121.949,6
5551,Kao,track_2,53.0,248.107,6
5552,HUG,track_1,49.0,144.79,10
5553,SwDo,track_1,40.0,170.04,10
5554,DuLiDa,track_1,90.0,203.064,10
5555,Hae,track_1,44.0,358.133,9
5556,AkSaTuKu,track_1,64.0,236.43700002,4
5557,CiGil,track_1,62.0,121.386,6
5558,EyGonal,track_37,29.0,234.333,10
5559,WoAmMoNiZnLoSyOr,track_1,31.0,410.58700002,8
5560,MiElo,track_1,53.0,257.467,6
5561,GrFl,track_1,51.0,269.667,6
5562,JeLe,track_1,33.0,192.857,10
5563,PaSix,track_1,33.0,197.586,9
5564,YoNeBrAgn,track_1,69.0,123.871,6
5565,AlTem,track_1,61.0,212.825,10
5566,LiTjyl,track_1,89.0,205.458,10
5567,MAN,track_1,82.0,154.667,10
5568,QuLat,track_1,42.0,238.693,6
5569,Voy,track_1,49.0,211.738,6
5570,CiofDus,track_1,42.0,272.239,9
5571,AnMiMaPaGi,track_1,34.0,193.75999998,8
5572,TyONea,track_1,58.0,308.827,9
5573,JoCoy,track_1,89.0,178.088,10
5574,TyONet,track_1,38.0,756.547,9
5575,LaPen,track_1,47.0,190.99999998,8
5576,JaMil,track_1,22.0,203.646,10
5577,JuPrt,track_1,66.0,365.827,9
5578,Phr,track_1,56.0,161.067,6
5579,EyGonal,track_38,34.0,196.19,10
5580,StFo,track_1,36.0,182.544,10
5581,JuBirstin,track_1,,232.627,10
5582,ThDeDa,track_1,40.0,209.937,9
5583,BiFGi,track_1,39.0,153.76,9
5584,SeKet,track_1,27.0,372.90700002,8
5585,Caf,track_1,35.0,324.0,9
5586,WiOak,track_1,58.0,201.747,10
5587,MoAzi,track_1,14.0,285.29299998000005,4
5588,BrofSa,track_1,44.0,235.267,9
5589,MaRoTri,track_1,54.0,203.349,8
5590,BoM.G.Ma,track_1,60.0,272.22700002,10
5591,GaBob,track_1,23.0,151.935,9
5592,StPu,track_1,56.0,184.9,10
5593,Ma5ro,track_1,87.0,189.486,10
5594,CuS,track_1,40.0,204.494,9
5595,NaByNa,track_1,66.0,267.267,6
5596,Lak,track_1,54.0,141.512,6
5597,OuHoOuHom,track_1,46.0,230.765,9
5598,CrOfFit,track_1,47.0,384.813,9
5599,JuFoThDa,track_1,30.0,180.837,9
5600,LaLa,track_1,77.0,159.375,10
5601,TaAz,track_1,36.0,296.76,4
5602,IdAmian,track_12,33.0,202.667,10
5603,GiBlo,track_1,3.0,235.84,10
5604,DeLaSou,track_1,55.0,279.754,6
5605,LoDon,track_1,39.0,331.33300002000004,8
5606,EyGonal,track_39,28.0,201.093,10
5607,DoCo,track_1,11.0,207.305,6
5608,BeThBue,track_1,55.0,205.64,6
5609,ViIs,track_1,34.0,192.568,6
5610,TrSiDi,track_1,46.0,175.293,8
5611,CoAc,track_1,45.0,166.64599998,8
5612,UdNaViSh,track_1,41.0,454.66699998,4
5613,RoGa,track_1,30.0,166.853,10
5614,VaJoy,track_1,78.0,217.4080002,10
5615,LiGot,track_1,64.0,184.918,6
5616,Zeu,track_1,17.0,158.945,10
5617,JMa,track_1,,150.831,6
5618,TyONei,track_1,48.0,289.24,9
5619,Veo,track_1,35.0,210.288,9
5620,MoMorshik,track_1,41.0,240.5,10
5621,jxn,track_4,66.0,135.573,10
5622,Kaa,track_4,34.0,195.294,10
5623,AnLiMi,track_1,75.0,176.8000002,10
5624,AlWa,track_1,76.0,168.118,10
5625,MuMiRiGoKaRi,track_1,,391.707,8
5626,YoStLieonerung,track_2,72.0,174.413,6
5627,PlB,track_1,34.0,226.133,6
5628,MoRaihammed,track_12,13.0,320.08000002,4
5629,EnVo,track_1,,235.707,6
5630,ToThGra,track_1,41.0,294.783,9
5631,AlMaJoFor,track_1,45.0,163.98499998,8
5632,Lao,track_3,63.0,200.135,6
5633,18,track_1,32.0,117.264,6
5634,ErBasic,track_1,45.0,156.029,6
5635,TeBa,track_1,37.0,220.392,9
5636,AlBe,track_1,75.0,182.81,10
5637,chmor,track_1,61.0,162.867,10
5638,VaAr,track_1,22.0,410.66700000000003,4
5639,Fie,track_1,36.0,233.96,9
5640,StGeBoBro,track_1,,418.00000002,8
5641,Rea,track_3,49.0,208.692,10
5642,ia,track_1,61.0,221.147,6
5643,PhWoSpJaTr,track_1,48.0,394.92,8
5644,Dio,track_3,55.0,343.173,9
5645,EdHane,track_1,58.0,212.963,10
5646,MaBee,track_1,67.0,229.882,10
5647,J.Coe,track_7,82.0,266.291,6
5648,Kry,track_1,30.0,156.038,6
5649,DuAhndu,track_26,20.0,257.987,10
5650,Tei,track_1,58.0,188.411,10
5651,PhDa,track_1,48.0,221.656,6
5652,BlDe,track_1,62.0,164.318,10
5653,Bln,track_1,68.0,192.676,10
5654,ItLeiay,track_30,46.0,203.085,10
5655,ChPuh,track_1,71.0,194.453,10
5656,SuCus,track_1,86.0,147.036,10
5657,A9,track_1,15.0,218.239,6
5658,AlLu,track_1,47.0,119.41799999999999,8
5659,SuKaKaBa,track_1,13.0,192.37300002,4
5660,almo,track_1,58.0,202.662,10
5661,SrKaJoMu,track_1,24.0,282.48799998,4
5662,LeLaCr,track_1,33.0,228.693,9
5663,PaDro,track_1,,198.693,10
5664,AlZo,track_1,15.0,242.416,10
5665,EdBeZannen,track_12,34.0,185.071,10
5666,YoBl,track_1,53.0,271.067,6
5667,HaSte,track_1,86.0,240.133,10
5668,CaLo,track_1,33.0,228.52,6
5669,IrManon,track_1,23.0,237.533,9
5670,ADaToRe,track_1,66.0,185.733,9
5671,Wic,track_1,44.0,317.6,9
5672,Wee,track_48,52.0,216.33199998,10
5673,BaSik,track_1,37.0,214.24000002,8
5674,LED,track_1,22.0,197.347,10
5675,SaSos,track_1,50.0,164.319,6
5676,ToThMaMani,track_1,54.0,187.669,6
5677,DiFaAn,track_1,64.0,152.195,10
5678,Isa,track_1,42.0,274.65,8
5679,Ded,track_2,37.0,250.714,9
5680,OzOsezy,track_1,65.0,284.907,9
5681,FlZo,track_1,60.0,194.747,6
5682,GeMih,track_1,48.0,362.217,10
5683,Out,track_4,60.0,261.267,6
5684,PaDeJuNa,track_1,66.0,249.12700001999997,4
5685,Riv,track_1,45.0,250.88,9
5686,DDG,track_2,68.0,208.544,6
5687,PrFer,track_1,47.0,274.827,9
5688,TeThCrw,track_1,34.0,236.67,9
5689,Out,track_5,72.0,369.573,6
5690,NiDe,track_1,34.0,258.626,9
5691,LuKi,track_1,46.0,158.077,10
5692,SlFl,track_1,32.0,180.5,6
5693,DrTht,track_1,34.0,435.853,9
5694,DeGi,track_1,49.0,244.536,10
5695,EmTh,track_1,41.0,182.757,6
5696,IdRaHav,track_1,53.0,220.053,10
5697,Ory,track_1,62.0,267.0,9
5698,Wek,track_1,83.0,205.373,10
5699,MeBu,track_1,33.0,207.248,10
5700,SlWak,track_1,41.0,219.757,9
5701,LiBitm,track_1,72.0,321.04,9
5702,MoMann,track_1,75.0,182.857,6
5703,EyGonal,track_40,34.0,271.413,10
5704,StTu,track_1,33.0,372.6,8
5705,DuDur,track_1,73.0,220.627,10
5706,YaTo,track_1,59.0,266.501,10
5707,MoRaihammed,track_13,8.0,186.93199998,4
5708,Zin,track_1,53.0,216.429,10
5709,DaEF,track_1,2.0,221.093,6
5710,Iml,track_1,42.0,509.64,9
5711,YuAce,track_1,59.0,142.617,6
5712,TeGrl,track_1,62.0,233.905,6
5713,BrDen,track_1,41.0,174.053,10
5714,ArSai,track_1,42.0,313.355,9
5715,DiRaa,track_1,35.0,141.442,6
5716,HuIm,track_1,21.0,280.96,9
5717,ThSoOr,track_1,20.0,141.4,9
5718,DiNa,track_1,30.0,207.373,10
5719,Sie,track_1,38.0,243.03,9
5720,Hoi,track_1,66.0,217.48,10
5721,MAS,track_1,69.0,154.757,6
5722,Krk,track_1,53.0,397.773,9
5723,LoBo,track_1,50.0,311.827,6
5724,RaRa,track_1,53.0,161.041,10
5725,BrMasu,track_1,79.0,220.733,10
5726,DoAn,track_1,48.0,301.00000002,8
5727,Wee,track_49,11.0,235.06699998,10
5728,DeKey,track_1,54.0,273.667,10
5729,CoDiv,track_1,50.0,230.0,9
5730,Mis,track_2,79.0,255.532,10
5731,JoCol,track_1,45.0,206.35999998,8
5732,CyHil,track_1,73.0,208.267,6
5733,gir,track_1,53.0,114.809,6
5734,Kha,track_2,27.0,239.971,6
5735,LaMarta,track_15,9.0,201.25300002,4
5736,MaDeKa,track_1,24.0,71.84299998,4
5737,PaBri,track_1,43.0,151.617,8
5738,AmMac,track_1,60.0,214.813,10
5739,Inr,track_1,34.0,295.214,9
5740,M√Cre∂t,track_1,51.0,232.0,9
5741,LaAlNue,track_1,50.0,211.00000002,8
5742,KAI,track_1,46.0,254.399,10
5743,◊ô◊ê◊î,track_1,46.0,203.31,10
5744,Ase,track_2,80.0,222.861,10
5745,Hul,track_1,39.0,225.627,9
5746,ReGaPaChArTa,track_1,57.0,290.29300002,8
5747,S.D.Bun,track_1,35.0,283.36000002000003,4
5748,Cht,track_1,,161.23999998000002,4
5749,VaBuRe,track_1,28.0,324.403,6
5750,GrAbr,track_1,69.0,171.28,10
5751,YuDanval,track_12,43.0,181.333,10
5752,Jac,track_1,26.0,157.557,6
5753,Ely,track_1,86.0,80.081,10
5754,DaGi,track_1,27.0,259.173,8
5755,MiTr,track_1,50.0,214.93999997999998,8
5756,LON,track_1,31.0,246.484,9
5757,KiKurshore,track_13,14.0,236.80000002,4
5758,Waw,track_1,27.0,269.413,10
5759,DuTa,track_1,34.0,226.199,10
5760,Fin,track_1,47.0,160.686,8
5761,MaDeTri,track_1,37.0,223.16,10
5762,JoGri,track_1,39.0,293.95999998,8
5763,GeHoJoThBiKjSvOrPaDy12En,track_1,32.0,248.69299998,8
5764,JuWRDice,track_4,78.0,196.18,10
5765,JaBaym,track_1,68.0,238.747,10
5766,80,track_1,18.0,197.995,10
5767,Unt,track_1,37.0,237.987,9
5768,ReGr,track_1,18.0,256.5,9
5769,TeDan,track_1,15.0,193.108,6
5770,Exm,track_1,30.0,300.267,9
5771,Rae,track_2,46.0,271.533,9
5772,CaanDu,track_1,44.0,351.55999998000004,8
5773,Tug,track_1,42.0,232.071,9
5774,Wee,track_50,1.0,246.67999998000002,10
5775,RaPlkvid,track_12,47.0,208.653,6
5776,WoInThThRo,track_1,35.0,576.556,9
5777,AuBuRedrnsgu,track_1,53.0,288.947,9
5778,LAM,track_1,52.0,217.364,9
5779,MA-,track_1,20.0,178.573,10
5780,AnWe,track_1,48.0,154.578,10
5781,PaLotr,track_1,37.0,284.36,9
5782,AnAsLee,track_1,52.0,280.956,9
5783,AkNe,track_1,20.0,307.363,9
5784,ArD,track_1,68.0,194.366,6
5785,LiPepl,track_2,70.0,177.16,6
5786,BaLa,track_1,37.0,379.58800002,4
5787,SiStQua,track_1,50.0,296.517,8
5788,Gya,track_1,62.0,201.6,10
5789,THDRER,track_1,55.0,219.39,10
5790,OmAdmer,track_41,37.0,169.239,10
